customer_id,country,segment,signup_date,contract_type,monthly_fee,transaction_count,total_spend,avg_transaction_amount,failed_transactions,refunded_transactions,q2_transactions,q2_failed_transactions,failure_rate,refund_rate,q2_failure_rate,total_tickets,billing_tickets,cancellation_tickets,high_priority_tickets,q2_tickets,q2_billing_tickets,q2_billing_ticket_rate,billing_ticket_rate,cancellation_ticket_rate,churn_probability,status
CUST_006134,Spain,Consumer,2024-05-26,Annual,234.7,17,1418.04,83.41411764705882,2,0,4,1,0.11764705882352941,0.0,0.25,6.0,3.0,0.0,1.0,2.0,1.0,0.5,0.5,0.0,0.4591176470588235,Churned
CUST_006135,Germany,Consumer,2025-03-13,Monthly,493.46,23,2291.1,99.61304347826086,2,1,8,1,0.08695652173913043,0.043478260869565216,0.125,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3026086956521739,Active
CUST_006136,Spain,SMB,2021-09-29,Monthly,467.8,22,2742.93,124.67863636363636,1,0,7,0,0.045454545454545456,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.21136363636363636,Active
CUST_006137,Netherlands,Enterprise,2025-04-24,Monthly,27.37,22,2419.99,109.99954545454544,0,0,7,0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.16,Active
CUST_006138,Spain,Consumer,2024-08-01,Monthly,290.79,27,2245.75,83.17592592592592,1,0,7,0,0.037037037037037035,0.0,0.0,7.0,1.0,0.0,4.0,4.0,0.0,0.0,0.14285714285714285,0.0,0.24105820105820105,Churned
CUST_006139,Spain,Consumer,2024-10-28,Annual,335.42,29,2705.72,93.3006896551724,0,0,8,0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,0.25,0.0,0.1175,Active
CUST_006140,Germany,Enterprise,2021-10-21,Annual,424.72,27,2091.7599999999998,77.47259259259259,5,1,7,4,0.18518518518518517,0.037037037037037035,0.5714285714285714,10.0,5.0,2.0,3.0,3.0,3.0,1.0,0.5,0.2,0.892116402116402,Churned
CUST_006141,Spain,Consumer,2025-04-11,Monthly,343.21,16,1467.56,91.7225,2,0,1,0,0.125,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,Churned
CUST_006142,Spain,Consumer,2021-02-10,Monthly,350.36,23,1411.96,61.38956521739131,1,0,6,1,0.043478260869565216,0.0,0.16666666666666666,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,0.4447826086956522,Churned
CUST_006143,Spain,Consumer,2022-02-11,Monthly,159.03,19,2004.42,105.49578947368421,1,0,6,1,0.05263157894736842,0.0,0.16666666666666666,8.0,1.0,0.0,3.0,2.0,0.0,0.0,0.125,0.0,0.3358552631578947,Churned
CUST_006144,France,Enterprise,2021-10-11,Monthly,413.86,19,1989.16,104.69263157894737,0,0,8,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_006145,France,SMB,2022-02-28,Monthly,50.38,26,1500.98,57.730000000000004,2,0,6,0,0.07692307692307693,0.0,0.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23653846153846153,Active
CUST_006146,France,Consumer,2024-02-17,Monthly,335.55,19,1446.81,76.1478947368421,1,0,2,0,0.05263157894736842,0.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.16666666666666666,0.27543859649122804,Active
CUST_006147,Italy,Consumer,2025-08-17,Monthly,116.97,24,1797.61,74.90041666666666,2,0,8,0,0.08333333333333333,0.0,0.0,10.0,1.0,0.0,3.0,2.0,0.0,0.0,0.1,0.0,0.25666666666666665,Active
CUST_006148,Germany,Consumer,2025-12-05,Monthly,387.48,18,1497.73,83.20722222222223,2,0,4,0,0.1111111111111111,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23388888888888892,Active
CUST_006149,Netherlands,Consumer,2021-07-18,Annual,399.32,16,1302.57,81.410625,1,0,3,0,0.0625,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.115,Active
CUST_006150,France,Consumer,2025-11-07,Two-Year,103.9,20,2359.27,117.9635,1,0,4,0,0.05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,Active
CUST_006151,Italy,Consumer,2021-07-19,Monthly,400.91,14,1118.31,79.87928571428571,0,0,7,0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.24666666666666665,Active
CUST_006152,France,Consumer,2024-09-23,Monthly,422.0,16,1414.99,88.436875,0,0,4,0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.3464285714285714,Active
CUST_006153,Germany,Consumer,2021-12-02,Monthly,45.46,25,2155.9,86.236,0,0,9,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14500000000000002,Active
CUST_006154,Spain,Consumer,2025-02-14,Annual,226.4,15,1210.99,80.73266666666667,2,0,5,0,0.13333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5066666666666666,Churned
CUST_006155,Germany,Consumer,2022-09-30,Annual,112.49,17,1515.1000000000001,89.12352941176471,1,0,3,0,0.058823529411764705,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.12705882352941178,Active
CUST_006156,Spain,SMB,2025-05-15,Annual,80.67,22,2104.7000000000003,95.66818181818184,0,1,7,0,0.0,0.045454545454545456,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,0.14863636363636362,Churned
CUST_006157,Germany,Consumer,2023-09-17,Annual,405.71,23,1664.51,72.37,0,0,5,0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.3,Active
CUST_006158,Spain,Enterprise,2023-08-23,Two-Year,160.73,29,2283.6,78.7448275862069,2,0,3,0,0.06896551724137931,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.12017241379310345,Churned
CUST_006159,Spain,Enterprise,2023-03-16,Monthly,329.12,15,1670.13,111.34200000000001,2,0,7,1,0.13333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223809523809524,Churned
CUST_006160,Netherlands,Enterprise,2022-02-22,Monthly,21.77,25,2001.01,80.0404,1,0,7,0,0.04,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.23533333333333334,Active
CUST_006161,France,Consumer,2023-07-31,Monthly,58.14,22,1619.99,73.6359090909091,0,0,1,0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.24,Active
CUST_006162,France,Consumer,2024-04-22,Monthly,312.92,19,1418.42,74.65368421052632,0,2,5,0,0.0,0.10526315789473684,0.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.25,0.25,0.30157894736842106,Active
CUST_006163,Germany,SMB,2021-09-13,Monthly,197.73,24,1740.59,72.52458333333333,2,1,4,0,0.08333333333333333,0.041666666666666664,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.25416666666666665,Active
CUST_006164,France,Consumer,2021-09-16,Two-Year,442.26,23,1557.32,67.7095652173913,2,1,7,1,0.08695652173913043,0.043478260869565216,0.14285714285714285,6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3649896480331263,Active
CUST_006165,Italy,Consumer,2023-02-20,Annual,59.47,15,1498.8600000000001,99.924,0,0,2,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0875,Active
CUST_006166,France,Consumer,2025-02-28,Two-Year,319.4,20,1664.84,83.24199999999999,1,0,6,0,0.05,0.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,0.5,0.2,0.0,0.24,Active
CUST_006167,France,SMB,2022-10-07,Two-Year,357.38,19,1667.2,87.74736842105263,0,0,5,0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.135,Active
CUST_006168,Germany,SMB,2023-01-23,Annual,313.39,22,1974.3500000000001,89.74318181818182,0,0,5,0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.15250000000000002,Active
CUST_006169,Germany,Consumer,2025-10-18,Two-Year,346.74,21,1705.75,81.22619047619048,0,0,6,0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.15,Active
CUST_006170,France,Enterprise,2022-05-02,Annual,139.68,17,1548.22,91.07176470588236,1,1,5,1,0.058823529411764705,0.058823529411764705,0.2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23470588235294115,Active
CUST_006171,Netherlands,SMB,2022-11-01,Monthly,388.24,23,2016.25,87.66304347826087,2,2,6,0,0.08695652173913043,0.08695652173913043,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.2,0.2,0.3556521739130435,Active
CUST_006172,Germany,Consumer,2025-03-21,Annual,286.24,22,1426.44,64.83818181818182,2,1,5,1,0.09090909090909091,0.045454545454545456,0.2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.34136363636363637,Active
CUST_006173,Germany,Consumer,2023-08-05,Two-Year,398.26,21,1994.25,94.96428571428571,2,1,6,1,0.09523809523809523,0.047619047619047616,0.16666666666666666,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.29297619047619045,Active
CUST_006174,Germany,Consumer,2021-07-23,Annual,78.45,26,2780.08,106.92615384615384,3,0,8,1,0.11538461538461539,0.0,0.125,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.27564102564102566,Active
CUST_006175,Germany,Enterprise,2022-01-28,Annual,80.97,25,2207.3,88.292,4,0,6,1,0.16,0.0,0.16666666666666666,9.0,5.0,2.0,3.0,3.0,3.0,1.0,0.5555555555555556,0.2222222222222222,0.6341111111111111,Churned
CUST_006176,Netherlands,SMB,2025-11-16,Monthly,209.85,21,2018.6,96.12380952380951,0,0,7,0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.25,0.2625,Active
CUST_006177,France,SMB,2025-01-20,Annual,207.13,20,1964.44,98.22200000000001,0,0,6,0,0.0,0.0,0.0,6.0,1.0,2.0,4.0,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.25166666666666665,Active
CUST_006178,Germany,SMB,2025-10-02,Monthly,81.66,21,2134.16,101.62666666666667,0,1,4,0,0.0,0.047619047619047616,0.0,8.0,3.0,1.0,1.0,2.0,1.0,0.5,0.375,0.125,0.3342857142857143,Active
CUST_006179,Germany,Consumer,2023-05-27,Annual,58.98,21,1799.81,85.70523809523809,0,0,4,0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.19,Active
CUST_006180,Germany,Enterprise,2024-01-17,Annual,58.77,22,1780.81,80.94590909090908,4,0,8,3,0.18181818181818182,0.0,0.375,7.0,1.0,0.0,3.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.6368831168831169,Churned
CUST_006181,Spain,Enterprise,2021-09-09,Annual,45.14,26,3280.53,126.17423076923077,1,1,4,0,0.038461538461538464,0.038461538461538464,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.15730769230769232,Churned
CUST_006182,Germany,SMB,2024-07-24,Monthly,35.91,15,1580.89,105.39266666666667,0,0,5,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28,Active
CUST_006183,Italy,Consumer,2023-11-06,Annual,407.72,22,2079.4,94.51818181818182,0,0,4,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.2,Active
CUST_006184,France,Consumer,2021-03-09,Monthly,468.79,27,1985.9,73.55185185185185,0,1,4,0,0.0,0.037037037037037035,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.20611111111111108,Active
CUST_006185,Spain,Consumer,2025-03-27,Monthly,224.32,14,938.68,67.04857142857142,0,0,2,0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,Active
CUST_006186,France,Consumer,2023-03-10,Monthly,109.64,21,1514.27,72.10809523809523,3,1,8,2,0.14285714285714285,0.047619047619047616,0.25,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.14285714285714285,0.0,0.44499999999999995,Active
CUST_006187,France,Consumer,2025-12-19,Annual,177.62,28,1726.98,61.67785714285714,0,2,8,0,0.0,0.07142857142857142,0.0,8.0,2.0,1.0,4.0,1.0,0.0,0.0,0.25,0.125,0.21267857142857144,Active
CUST_006188,Spain,SMB,2025-06-04,Monthly,412.89,22,2130.62,96.84636363636363,0,0,7,0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.2,0.0,0.175,Active
CUST_006189,France,Enterprise,2023-02-07,Monthly,466.04,18,1520.28,84.46,0,0,4,0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.21500000000000002,Active
CUST_006190,France,Consumer,2021-01-22,Two-Year,134.57,19,1334.26,70.22421052631579,2,1,3,1,0.10526315789473684,0.05263157894736842,0.3333333333333333,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.5,0.25,0.5275,Active
CUST_006191,Italy,Consumer,2021-09-25,Monthly,34.69,14,1180.56,84.32571428571428,2,0,4,0,0.14285714285714285,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.6442857142857144,Active
CUST_006192,Spain,Consumer,2022-06-15,Two-Year,168.14,20,1675.3899999999999,83.7695,0,1,6,0,0.0,0.05,0.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,0.125,0.125,0.3075,Churned
CUST_006193,Spain,Enterprise,2022-06-28,Monthly,204.98,16,2066.41,129.150625,1,0,4,0,0.0625,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.355,Churned
CUST_006194,Germany,SMB,2022-10-09,Monthly,21.44,18,1620.27,90.015,0,0,2,0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.4,0.315,Active
CUST_006195,Spain,Consumer,2025-10-10,Annual,347.08,12,975.5799999999999,81.29833333333333,0,0,4,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.065,Churned
CUST_006196,Germany,Consumer,2024-05-17,Monthly,79.76,14,794.1,56.721428571428575,0,0,3,0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.2,0.4,0.32999999999999996,Active
CUST_006197,Italy,Consumer,2021-12-15,Two-Year,59.28,20,1161.51,58.0755,0,0,9,0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.2,0.4,0.26499999999999996,Active
CUST_006198,Spain,Consumer,2024-07-11,Monthly,365.18,15,1398.93,93.262,0,0,4,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_006199,Germany,Consumer,2021-04-14,Annual,389.98,14,1087.07,77.64785714285713,2,0,2,0,0.14285714285714285,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.36678571428571427,Active
CUST_006200,Netherlands,Consumer,2021-04-30,Monthly,108.33,18,1702.85,94.60277777777777,1,0,5,0,0.05555555555555555,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18944444444444447,Active
CUST_006201,Germany,Consumer,2024-03-22,Annual,388.88,28,3361.27,120.04535714285714,1,0,9,0,0.03571428571428571,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.12357142857142857,Active
CUST_006202,Germany,Consumer,2022-02-02,Monthly,162.79,19,1243.25,65.4342105263158,0,1,7,0,0.0,0.05263157894736842,0.0,8.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.125,0.24953947368421053,Active
CUST_006203,France,Consumer,2023-03-10,Annual,167.9,21,2480.55,118.12142857142858,1,1,8,0,0.047619047619047616,0.047619047619047616,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13238095238095238,Active
CUST_006204,Spain,SMB,2025-02-16,Monthly,78.77,24,2090.95,87.12291666666665,2,0,10,0,0.08333333333333333,0.0,0.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3783333333333333,Churned
CUST_006205,Spain,Consumer,2022-12-11,Annual,128.73,14,1243.97,88.855,1,0,8,0,0.07142857142857142,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.25,0.0,0.17464285714285716,Churned
CUST_006206,France,Consumer,2021-12-17,Monthly,38.61,23,2027.72,88.16173913043478,2,0,5,1,0.08695652173913043,0.0,0.2,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.4209937888198757,Active
CUST_006207,Germany,Enterprise,2025-12-30,Monthly,342.54,26,1696.14,65.23615384615385,0,0,6,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.155,Active
CUST_006208,Spain,Consumer,2022-06-08,Annual,428.66,16,1884.9299999999998,117.80812499999999,0,0,2,0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.275,Active
CUST_006209,Spain,SMB,2024-04-18,Monthly,43.21,21,1941.3600000000001,92.44571428571429,1,1,4,0,0.047619047619047616,0.047619047619047616,0.0,12.0,2.0,3.0,3.0,4.0,1.0,0.25,0.16666666666666666,0.25,0.3773809523809524,Churned
CUST_006210,Italy,Consumer,2021-10-24,Annual,142.6,19,1947.65,102.5078947368421,2,0,4,1,0.10526315789473684,0.0,0.25,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.16666666666666666,0.0,0.3242105263157895,Active
CUST_006211,Spain,SMB,2021-10-23,Annual,186.18,21,1358.99,64.71380952380953,0,2,7,0,0.0,0.09523809523809523,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.1685714285714286,Churned
CUST_006212,France,Consumer,2024-10-09,Monthly,208.42,26,1902.57,73.17576923076923,0,0,13,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1675,Active
CUST_006213,Germany,Consumer,2025-06-28,Annual,415.62,17,1524.57,89.68058823529411,0,0,6,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,Active
CUST_006214,France,Consumer,2021-02-19,Monthly,40.58,20,2106.05,105.30250000000001,0,0,3,0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,0.4,0.0,0.37,Active
CUST_006215,Spain,SMB,2025-11-16,Annual,314.77,20,1932.56,96.628,3,0,4,0,0.15,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.2733333333333333,Churned
CUST_006216,Spain,SMB,2022-07-06,Monthly,275.49,23,2161.29,93.96913043478261,0,0,6,0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.175,Churned
CUST_006217,Germany,SMB,2025-12-06,Monthly,422.47,20,2007.59,100.3795,0,0,5,0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.16666666666666666,0.21833333333333332,Active
CUST_006218,France,Consumer,2023-08-31,Annual,166.81,27,2633.66,97.54296296296296,0,2,12,0,0.0,0.07407407407407407,0.0,11.0,1.0,3.0,3.0,3.0,1.0,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.2763131313131313,Active
CUST_006219,Spain,SMB,2024-10-30,Two-Year,68.87,13,843.4100000000001,64.87769230769231,0,0,4,0,0.0,0.0,0.0,8.0,2.0,3.0,3.0,3.0,0.0,0.0,0.25,0.375,0.26375,Churned
CUST_006220,Germany,Consumer,2021-01-11,Two-Year,82.68,24,2593.75,108.07291666666667,1,0,8,0,0.041666666666666664,0.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.25,0.5,0.29583333333333334,Active
CUST_006221,Germany,Consumer,2021-10-16,Annual,322.68,14,1334.45,95.31785714285715,0,0,5,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,Active
CUST_006222,Spain,Consumer,2025-10-08,Monthly,281.96,16,1123.06,70.19125,1,0,5,0,0.0625,0.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.2,0.4,0.365,Churned
CUST_006223,France,Consumer,2021-10-29,Monthly,304.3,20,1883.66,94.183,1,1,6,0,0.05,0.05,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.245,Active
CUST_006224,Spain,SMB,2025-05-07,Monthly,85.8,19,1433.68,75.45684210526316,1,0,3,0,0.05263157894736842,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17210526315789473,Churned
CUST_006225,Germany,Consumer,2021-08-05,Annual,40.4,14,1188.98,84.92714285714285,0,0,3,0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.1,Active
CUST_006226,Spain,Consumer,2024-03-27,Monthly,291.92,14,1320.93,94.35214285714287,0,1,5,0,0.0,0.07142857142857142,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.20392857142857146,Churned
CUST_006227,Germany,Enterprise,2022-11-10,Two-Year,58.91,19,1642.5,86.44736842105263,2,0,6,2,0.10526315789473684,0.0,0.3333333333333333,8.0,2.0,0.0,2.0,2.0,1.0,0.5,0.25,0.0,0.4767105263157895,Active
CUST_006228,Germany,Enterprise,2023-03-13,Monthly,466.23,22,1646.05,74.82045454545454,3,1,7,3,0.13636363636363635,0.045454545454545456,0.42857142857142855,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5798701298701299,Churned
CUST_006229,Germany,Consumer,2024-07-22,Monthly,405.59,23,1538.72,66.90086956521739,1,1,2,0,0.043478260869565216,0.043478260869565216,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.26615942028985506,Active
CUST_006230,Germany,Enterprise,2021-10-11,Annual,106.38,11,908.78,82.61636363636363,1,1,3,0,0.09090909090909091,0.09090909090909091,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.31500000000000006,Active
CUST_006231,Netherlands,Consumer,2022-09-21,Monthly,306.97,24,2182.75,90.94791666666667,1,0,6,1,0.041666666666666664,0.0,0.16666666666666666,11.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.3533333333333333,Active
CUST_006232,Germany,Enterprise,2023-10-08,Monthly,83.37,22,1518.13,69.0059090909091,2,0,6,2,0.09090909090909091,0.0,0.3333333333333333,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.6277272727272727,Churned
CUST_006233,Italy,Consumer,2022-10-20,Annual,469.36,17,1530.99,90.05823529411765,0,0,7,0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,Active
CUST_006234,Spain,Consumer,2022-03-13,Two-Year,302.94,25,2264.7,90.588,0,0,7,0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,4.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.1514285714285714,Active
CUST_006235,Germany,Enterprise,2021-03-22,Monthly,172.52,14,1038.3,74.16428571428571,1,1,6,1,0.07142857142857142,0.07142857142857142,0.16666666666666666,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.2,0.4085714285714286,Churned
CUST_006236,Spain,Consumer,2024-03-11,Monthly,346.59,22,1585.43,72.065,1,0,4,1,0.045454545454545456,0.0,0.25,10.0,2.0,1.0,4.0,6.0,1.0,0.16666666666666666,0.2,0.1,0.4663636363636364,Churned
CUST_006237,Germany,SMB,2021-04-24,Monthly,21.22,18,2847.2000000000003,158.1777777777778,2,0,6,0,0.1111111111111111,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2488888888888889,Active
CUST_006238,France,Consumer,2021-09-23,Annual,158.17,20,1553.83,77.69149999999999,1,0,4,0,0.05,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.33999999999999997,Active
CUST_006239,Italy,Consumer,2022-03-10,Monthly,132.4,17,1288.16,75.77411764705883,0,0,8,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.1675,Active
CUST_006240,France,Enterprise,2024-08-02,Annual,186.16,26,2396.87,92.18730769230768,1,1,3,0,0.038461538461538464,0.038461538461538464,0.0,7.0,2.0,2.0,2.0,2.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.26516483516483513,Active
CUST_006241,France,Consumer,2021-08-12,Monthly,60.95,24,2112.85,88.03541666666666,0,0,6,0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,4.0,1.0,0.25,0.25,0.0,0.25,Active
CUST_006242,Spain,Enterprise,2022-08-13,Two-Year,484.64,13,1257.43,96.72538461538463,0,0,4,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,Active
CUST_006243,Spain,Enterprise,2021-05-16,Annual,244.59,26,1651.46,63.51769230769231,1,1,5,1,0.038461538461538464,0.038461538461538464,0.2,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2423076923076923,Churned
CUST_006244,Italy,Consumer,2023-07-06,Annual,431.08,20,1609.48,80.474,1,0,8,0,0.05,0.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,0.4,0.0,0.195,Active
CUST_006245,Spain,Consumer,2021-11-26,Monthly,48.57,17,1595.52,93.85411764705883,0,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,Active
CUST_006246,Spain,Consumer,2021-10-23,Monthly,425.52,18,1678.27,93.23722222222221,3,0,5,1,0.16666666666666666,0.0,0.2,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.48583333333333334,Churned
CUST_006247,Netherlands,Consumer,2022-08-08,Monthly,333.46,14,1266.89,90.49214285714287,0,1,4,0,0.0,0.07142857142857142,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15142857142857144,Active
CUST_006248,Netherlands,Consumer,2022-04-13,Annual,345.81,22,1367.23,62.14681818181818,2,1,3,1,0.09090909090909091,0.045454545454545456,0.3333333333333333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4113636363636364,Active
CUST_006249,France,Consumer,2021-03-31,Monthly,407.04,24,2169.91,90.41291666666666,0,0,8,0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,0.125,0.0,0.17875,Active
