customer_id,country,segment,signup_date,contract_type,monthly_fee,status
CUST_005989,Netherlands,Consumer,2021-02-25,Monthly,217.68,Churned
CUST_005990,Germany,Consumer,2023-05-04,Monthly,323.5,Active
CUST_005991,Spain,Consumer,2024-04-21,Annual,363.64,Active
CUST_005992,France,Enterprise,2023-06-19,Annual,210.39,Active
CUST_005993,Netherlands,Consumer,2021-02-16,Monthly,396.32,Active
CUST_005994,Netherlands,Consumer,2023-04-02,Two-Year,151.18,Churned
CUST_005995,France,Consumer,2021-08-15,Annual,108.14,Active
CUST_005996,Germany,Consumer,2021-02-03,Monthly,432.27,Churned
CUST_005997,France,Enterprise,2024-08-27,Annual,182.87,Active
CUST_005998,Italy,Consumer,2021-06-24,Monthly,47.25,Active
CUST_005999,Italy,SMB,2022-06-30,Monthly,419.69,Active
CUST_006000,Italy,Consumer,2025-12-17,Monthly,403.53,Active
CUST_006001,Germany,SMB,2025-09-28,Monthly,405.15,Active
CUST_006002,Spain,Consumer,2021-03-18,Two-Year,183.62,Active
CUST_006003,France,Consumer,2023-01-03,Monthly,309.56,Active
CUST_006004,Spain,Consumer,2022-09-30,Annual,26.68,Churned
CUST_006005,Spain,Consumer,2024-02-10,Annual,21.1,Active
CUST_006006,Germany,Enterprise,2024-06-15,Monthly,144.45,Active
CUST_006007,France,SMB,2021-05-18,Two-Year,272.15,Active
CUST_006008,Italy,Consumer,2023-02-15,Monthly,308.15,Active
CUST_006009,Italy,Consumer,2022-05-27,Annual,84.03,Active
CUST_006010,Italy,SMB,2025-11-30,Annual,436.48,Active
CUST_006011,Italy,Consumer,2022-06-18,Annual,480.59,Churned
CUST_006012,France,Consumer,2021-03-01,Monthly,77.22,Churned
CUST_006013,Spain,SMB,2024-02-14,Annual,415.45,Active
CUST_006014,France,Consumer,2025-05-16,Two-Year,314.83,Active
CUST_006015,Spain,Consumer,2025-02-09,Monthly,261.15,Active
CUST_006016,Spain,Consumer,2021-09-04,Annual,254.75,Active
CUST_006017,Spain,Consumer,2024-09-17,Monthly,379.92,Active
CUST_006018,Italy,SMB,2022-01-10,Monthly,120.28,Active
CUST_006019,France,SMB,2021-09-21,Monthly,312.3,Churned
CUST_006020,Netherlands,Enterprise,2023-08-23,Monthly,145.45,Active
CUST_006021,Netherlands,Consumer,2025-01-10,Annual,60.88,Active
CUST_006022,Italy,SMB,2025-05-11,Monthly,285.38,Churned
CUST_006023,Spain,Enterprise,2024-02-04,Monthly,148.93,Active
CUST_006024,Italy,SMB,2023-01-27,Monthly,376.47,Active
CUST_006025,Italy,Enterprise,2023-12-07,Monthly,332.2,Active
CUST_006026,Italy,Enterprise,2022-06-21,Annual,127.67,Active
CUST_006027,Spain,SMB,2021-09-05,Annual,433.55,Active
CUST_006028,Spain,Enterprise,2023-01-04,Monthly,186.56,Active
CUST_006029,Netherlands,SMB,2021-11-05,Monthly,360.35,Active
CUST_006030,Spain,Consumer,2021-06-22,Monthly,148.32,Active
CUST_006031,Germany,Enterprise,2024-09-26,Annual,114.37,Active
CUST_006032,Germany,SMB,2025-03-11,Monthly,432.93,Active
CUST_006033,Spain,Consumer,2024-09-29,Annual,460.96,Active
CUST_006034,Spain,Consumer,2025-07-30,Annual,188.98,Churned
CUST_006035,Netherlands,Consumer,2023-06-05,Monthly,171.19,Active
CUST_006036,Italy,Enterprise,2024-05-18,Monthly,357.23,Active
CUST_006037,Netherlands,Consumer,2022-01-06,Monthly,129.13,Active
CUST_006038,Spain,Consumer,2023-03-23,Monthly,434.82,Active
CUST_006039,Spain,Consumer,2021-07-03,Monthly,24.09,Active
CUST_006040,Germany,Consumer,2024-01-27,Two-Year,88.22,Active
CUST_006041,Germany,Enterprise,2023-03-08,Monthly,77.94,Active
CUST_006042,Spain,Consumer,2023-10-05,Monthly,172.56,Active
CUST_006043,Italy,Consumer,2025-04-09,Annual,435.75,Churned
CUST_006044,Netherlands,Consumer,2021-04-05,Two-Year,327.2,Active
CUST_006045,Germany,SMB,2023-03-24,Monthly,71.59,Active
CUST_006046,Germany,SMB,2022-12-22,Annual,57.88,Active
CUST_006047,Germany,Consumer,2024-09-13,Monthly,158.45,Active
CUST_006048,Spain,Consumer,2024-04-14,Annual,317.52,Churned
CUST_006049,Spain,Enterprise,2024-08-08,Annual,305.0,Active
CUST_006050,Germany,SMB,2025-03-29,Monthly,74.83,Active
CUST_006051,Germany,SMB,2022-06-28,Monthly,385.18,Active
CUST_006052,Germany,Consumer,2022-10-18,Monthly,323.49,Churned
CUST_006053,Italy,Enterprise,2022-09-26,Annual,491.87,Active
CUST_006054,Spain,SMB,2025-02-04,Monthly,285.25,Active
CUST_006055,Spain,Consumer,2023-04-29,Annual,177.12,Active
CUST_006056,Spain,Enterprise,2024-10-14,Monthly,77.29,Active
CUST_006057,Spain,Enterprise,2022-03-24,Annual,461.17,Active
CUST_006058,France,SMB,2025-08-24,Monthly,38.08,Active
CUST_006059,Italy,SMB,2023-06-03,Two-Year,187.39,Active
CUST_006060,Italy,Consumer,2025-12-12,Monthly,274.75,Active
CUST_006061,France,Consumer,2023-03-27,Monthly,293.5,Active
CUST_006062,Germany,Consumer,2021-03-18,Monthly,299.52,Active
CUST_006063,Spain,Consumer,2022-04-26,Annual,364.22,Active
CUST_006064,Germany,Consumer,2023-03-10,Monthly,81.59,Active
CUST_006065,Germany,Consumer,2021-08-31,Monthly,365.29,Active
CUST_006066,Italy,Enterprise,2024-11-13,Monthly,446.97,Active
CUST_006067,Germany,Consumer,2022-09-29,Monthly,34.61,Active
CUST_006068,Spain,SMB,2025-02-12,Annual,37.19,Churned
CUST_006069,Spain,Consumer,2025-10-27,Monthly,495.86,Active
CUST_006070,Spain,Consumer,2021-06-01,Annual,169.73,Active
CUST_006071,Netherlands,Consumer,2022-05-25,Two-Year,238.43,Active
CUST_006072,Spain,Consumer,2024-01-13,Annual,168.83,Active
CUST_006073,Spain,Consumer,2025-04-30,Monthly,287.11,Active
CUST_006074,Spain,Consumer,2025-06-29,Annual,361.51,Active
CUST_006075,Italy,SMB,2021-12-21,Annual,384.78,Active
CUST_006076,Germany,Consumer,2022-02-19,Monthly,190.59,Churned
CUST_006077,France,Consumer,2021-12-29,Monthly,145.08,Active
CUST_006078,Germany,Consumer,2022-09-27,Monthly,282.38,Active
CUST_006079,Spain,Consumer,2024-01-22,Monthly,204.44,Active
CUST_006080,Italy,Consumer,2022-12-22,Monthly,318.61,Churned
CUST_006081,Spain,Consumer,2024-08-19,Monthly,313.55,Active
CUST_006082,Spain,SMB,2022-12-22,Annual,449.34,Active
CUST_006083,France,SMB,2023-12-13,Monthly,21.85,Active
CUST_006084,Spain,Enterprise,2023-10-23,Monthly,68.89,Active
CUST_006085,Spain,SMB,2022-04-08,Two-Year,397.64,Churned
CUST_006086,Italy,Consumer,2021-04-22,Monthly,300.11,Active
CUST_006087,Germany,Consumer,2022-02-08,Monthly,50.0,Active
CUST_006088,Spain,Consumer,2024-11-23,Monthly,472.43,Active
CUST_006089,Germany,SMB,2024-09-26,Monthly,332.19,Active
CUST_006090,France,Consumer,2021-08-13,Annual,253.28,Active
CUST_006091,Spain,Consumer,2022-12-03,Monthly,394.2,Active
CUST_006092,Spain,Enterprise,2025-01-25,Two-Year,306.09,Churned
CUST_006093,France,Consumer,2025-01-13,Two-Year,199.18,Active
CUST_006094,France,Consumer,2021-02-01,Monthly,162.38,Active
CUST_006095,Netherlands,Enterprise,2024-12-06,Annual,237.65,Active
CUST_006096,Germany,Consumer,2024-12-08,Annual,248.12,Active
CUST_006097,Spain,Consumer,2021-08-01,Annual,361.78,Churned
CUST_006098,Germany,Consumer,2022-10-11,Monthly,247.04,Active
CUST_006099,France,Consumer,2021-04-08,Annual,28.8,Active
CUST_006100,Spain,Enterprise,2024-04-12,Monthly,348.63,Active
CUST_006101,France,SMB,2025-04-23,Monthly,53.41,Active
CUST_006102,Spain,Consumer,2021-11-24,Two-Year,426.24,Active
CUST_006103,Italy,Consumer,2022-10-05,Monthly,359.97,Active
CUST_006104,Italy,Consumer,2023-09-08,Monthly,306.96,Active
CUST_006105,Germany,SMB,2021-05-12,Monthly,238.0,Active
CUST_006106,Netherlands,Consumer,2022-07-01,Two-Year,102.61,Active
CUST_006107,Netherlands,Consumer,2022-02-01,Monthly,334.4,Active
CUST_006108,Spain,SMB,2021-01-08,Monthly,72.56,Active
CUST_006109,Germany,Enterprise,2024-05-05,Annual,310.18,Active
CUST_006110,France,Enterprise,2024-08-17,Monthly,108.0,Active
CUST_006111,Spain,SMB,2021-05-28,Monthly,306.5,Active
CUST_006112,Germany,Consumer,2021-08-28,Annual,92.56,Active
CUST_006113,Spain,SMB,2021-05-09,Two-Year,65.35,Active
CUST_006114,Netherlands,Enterprise,2025-09-12,Annual,246.02,Active
CUST_006115,Germany,Consumer,2023-11-06,Monthly,360.68,Churned
CUST_006116,Italy,Consumer,2023-09-20,Monthly,134.46,Active
CUST_006117,Germany,Consumer,2021-06-07,Annual,258.9,Active
CUST_006118,Spain,Enterprise,2021-01-04,Monthly,403.46,Active
CUST_006119,Italy,Enterprise,2025-08-22,Annual,283.73,Active
CUST_006120,Spain,SMB,2025-09-22,Monthly,306.62,Active
CUST_006121,Spain,Consumer,2023-09-22,Two-Year,125.68,Churned
CUST_006122,Germany,Enterprise,2021-08-31,Monthly,79.76,Active
CUST_006123,France,Consumer,2021-02-24,Two-Year,91.54,Active
CUST_006124,Germany,Consumer,2025-03-03,Monthly,486.95,Churned
CUST_006125,Spain,SMB,2023-08-24,Annual,61.58,Active
CUST_006126,Germany,SMB,2022-08-25,Monthly,92.72,Active
CUST_006127,Spain,Enterprise,2021-01-23,Annual,118.73,Active
CUST_006128,Spain,Consumer,2023-11-04,Monthly,398.21,Active
CUST_006129,Germany,Consumer,2025-05-23,Monthly,211.02,Churned
CUST_006130,Spain,Consumer,2025-03-07,Monthly,399.63,Active
CUST_006131,Spain,Consumer,2024-08-28,Monthly,221.09,Active
CUST_006132,France,Enterprise,2021-04-02,Two-Year,401.47,Active
CUST_006133,France,Consumer,2024-10-13,Annual,449.83,Churned
CUST_006134,Spain,Consumer,2024-05-26,Annual,234.7,Active
CUST_006135,Germany,Consumer,2025-03-13,Monthly,493.46,Active
CUST_006136,Spain,SMB,2021-09-29,Monthly,467.8,Churned
CUST_006137,Netherlands,Enterprise,2025-04-24,Monthly,27.37,Active
CUST_006138,Spain,Consumer,2024-08-01,Monthly,290.79,Active
CUST_006139,Spain,Consumer,2024-10-28,Annual,335.42,Active
CUST_006140,Germany,Enterprise,2021-10-21,Annual,424.72,Active
CUST_006141,Spain,Consumer,2025-04-11,Monthly,343.21,Active
CUST_006142,Spain,Consumer,2021-02-10,Monthly,350.36,Churned
CUST_006143,Spain,Consumer,2022-02-11,Monthly,159.03,Active
CUST_006144,France,Enterprise,2021-10-11,Monthly,413.86,Active
CUST_006145,France,SMB,2022-02-28,Monthly,50.38,Active
CUST_006146,France,Consumer,2024-02-17,Monthly,335.55,Active
CUST_006147,Italy,Consumer,2025-08-17,Monthly,116.97,Active
CUST_006148,Germany,Consumer,2025-12-05,Monthly,387.48,Churned
CUST_006149,Netherlands,Consumer,2021-07-18,Annual,399.32,Churned
CUST_006150,France,Consumer,2025-11-07,Two-Year,103.9,Active
CUST_006151,Italy,Consumer,2021-07-19,Monthly,400.91,Active
CUST_006152,France,Consumer,2024-09-23,Monthly,422.0,Active
CUST_006153,Germany,Consumer,2021-12-02,Monthly,45.46,Active
CUST_006154,Spain,Consumer,2025-02-14,Annual,226.4,Active
CUST_006155,Germany,Consumer,2022-09-30,Annual,112.49,Active
CUST_006156,Spain,SMB,2025-05-15,Annual,80.67,Active
CUST_006157,Germany,Consumer,2023-09-17,Annual,405.71,Active
CUST_006158,Spain,Enterprise,2023-08-23,Two-Year,160.73,Active
CUST_006159,Spain,Enterprise,2023-03-16,Monthly,329.12,Active
CUST_006160,Netherlands,Enterprise,2022-02-22,Monthly,21.77,Churned
CUST_006161,France,Consumer,2023-07-31,Monthly,58.14,Churned
CUST_006162,France,Consumer,2024-04-22,Monthly,312.92,Active
CUST_006163,Germany,SMB,2021-09-13,Monthly,197.73,Churned
CUST_006164,France,Consumer,2021-09-16,Two-Year,442.26,Active
CUST_006165,Italy,Consumer,2023-02-20,Annual,59.47,Churned
CUST_006166,France,Consumer,2025-02-28,Two-Year,319.4,Churned
CUST_006167,France,SMB,2022-10-07,Two-Year,357.38,Active
CUST_006168,Germany,SMB,2023-01-23,Annual,313.39,Active
CUST_006169,Germany,Consumer,2025-10-18,Two-Year,346.74,Active
CUST_006170,France,Enterprise,2022-05-02,Annual,139.68,Churned
CUST_006171,Netherlands,SMB,2022-11-01,Monthly,388.24,Active
CUST_006172,Germany,Consumer,2025-03-21,Annual,286.24,Active
CUST_006173,Germany,Consumer,2023-08-05,Two-Year,398.26,Active
CUST_006174,Germany,Consumer,2021-07-23,Annual,78.45,Active
CUST_006175,Germany,Enterprise,2022-01-28,Annual,80.97,Active
CUST_006176,Netherlands,SMB,2025-11-16,Monthly,209.85,Active
CUST_006177,France,SMB,2025-01-20,Annual,207.13,Active
CUST_006178,Germany,SMB,2025-10-02,Monthly,81.66,Active
CUST_006179,Germany,Consumer,2023-05-27,Annual,58.98,Churned
CUST_006180,Germany,Enterprise,2024-01-17,Annual,58.77,Churned
CUST_006181,Spain,Enterprise,2021-09-09,Annual,45.14,Active
CUST_006182,Germany,SMB,2024-07-24,Monthly,35.91,Churned
CUST_006183,Italy,Consumer,2023-11-06,Annual,407.72,Active
CUST_006184,France,Consumer,2021-03-09,Monthly,468.79,Churned
CUST_006185,Spain,Consumer,2025-03-27,Monthly,224.32,Active
CUST_006186,France,Consumer,2023-03-10,Monthly,109.64,Active
CUST_006187,France,Consumer,2025-12-19,Annual,177.62,Active
CUST_006188,Spain,SMB,2025-06-04,Monthly,412.89,Active
CUST_006189,France,Enterprise,2023-02-07,Monthly,466.04,Active
CUST_006190,France,Consumer,2021-01-22,Two-Year,134.57,Active
CUST_006191,Italy,Consumer,2021-09-25,Monthly,34.69,Active
CUST_006192,Spain,Consumer,2022-06-15,Two-Year,168.14,Churned
CUST_006193,Spain,Enterprise,2022-06-28,Monthly,204.98,Churned
CUST_006194,Germany,SMB,2022-10-09,Monthly,21.44,Active
CUST_006195,Spain,Consumer,2025-10-10,Annual,347.08,Active
CUST_006196,Germany,Consumer,2024-05-17,Monthly,79.76,Active
CUST_006197,Italy,Consumer,2021-12-15,Two-Year,59.28,Active
CUST_006198,Spain,Consumer,2024-07-11,Monthly,365.18,Churned
CUST_006199,Germany,Consumer,2021-04-14,Annual,389.98,Active
CUST_006200,Netherlands,Consumer,2021-04-30,Monthly,108.33,Active
CUST_006201,Germany,Consumer,2024-03-22,Annual,388.88,Active
CUST_006202,Germany,Consumer,2022-02-02,Monthly,162.79,Active
CUST_006203,France,Consumer,2023-03-10,Annual,167.9,Churned
CUST_006204,Spain,SMB,2025-02-16,Monthly,78.77,Active
CUST_006205,Spain,Consumer,2022-12-11,Annual,128.73,Active
CUST_006206,France,Consumer,2021-12-17,Monthly,38.61,Active
CUST_006207,Germany,Enterprise,2025-12-30,Monthly,342.54,Active
CUST_006208,Spain,Consumer,2022-06-08,Annual,428.66,Active
CUST_006209,Spain,SMB,2024-04-18,Monthly,43.21,Active
CUST_006210,Italy,Consumer,2021-10-24,Annual,142.6,Active
CUST_006211,Spain,SMB,2021-10-23,Annual,186.18,Active
CUST_006212,France,Consumer,2024-10-09,Monthly,208.42,Active
CUST_006213,Germany,Consumer,2025-06-28,Annual,415.62,Churned
CUST_006214,France,Consumer,2021-02-19,Monthly,40.58,Active
CUST_006215,Spain,SMB,2025-11-16,Annual,314.77,Active
CUST_006216,Spain,SMB,2022-07-06,Monthly,275.49,Active
CUST_006217,Germany,SMB,2025-12-06,Monthly,422.47,Active
CUST_006218,France,Consumer,2023-08-31,Annual,166.81,Active
CUST_006219,Spain,SMB,2024-10-30,Two-Year,68.87,Churned
CUST_006220,Germany,Consumer,2021-01-11,Two-Year,82.68,Active
CUST_006221,Germany,Consumer,2021-10-16,Annual,322.68,Active
CUST_006222,Spain,Consumer,2025-10-08,Monthly,281.96,Churned
CUST_006223,France,Consumer,2021-10-29,Monthly,304.3,Active
CUST_006224,Spain,SMB,2025-05-07,Monthly,85.8,Active
CUST_006225,Germany,Consumer,2021-08-05,Annual,40.4,Active
CUST_006226,Spain,Consumer,2024-03-27,Monthly,291.92,Active
CUST_006227,Germany,Enterprise,2022-11-10,Two-Year,58.91,Active
CUST_006228,Germany,Enterprise,2023-03-13,Monthly,466.23,Churned
CUST_006229,Germany,Consumer,2024-07-22,Monthly,405.59,Active
CUST_006230,Germany,Enterprise,2021-10-11,Annual,106.38,Active
CUST_006231,Netherlands,Consumer,2022-09-21,Monthly,306.97,Active
CUST_006232,Germany,Enterprise,2023-10-08,Monthly,83.37,Active
CUST_006233,Italy,Consumer,2022-10-20,Annual,469.36,Active
CUST_006234,Spain,Consumer,2022-03-13,Two-Year,302.94,Active
CUST_006235,Germany,Enterprise,2021-03-22,Monthly,172.52,Churned
CUST_006236,Spain,Consumer,2024-03-11,Monthly,346.59,Active
CUST_006237,Germany,SMB,2021-04-24,Monthly,21.22,Active
CUST_006238,France,Consumer,2021-09-23,Annual,158.17,Active
CUST_006239,Italy,Consumer,2022-03-10,Monthly,132.4,Active
CUST_006240,France,Enterprise,2024-08-02,Annual,186.16,Churned
CUST_006241,France,Consumer,2021-08-12,Monthly,60.95,Active
CUST_006242,Spain,Enterprise,2022-08-13,Two-Year,484.64,Active
CUST_006243,Spain,Enterprise,2021-05-16,Annual,244.59,Active
CUST_006244,Italy,Consumer,2023-07-06,Annual,431.08,Active
CUST_006245,Spain,Consumer,2021-11-26,Monthly,48.57,Active
CUST_006246,Spain,Consumer,2021-10-23,Monthly,425.52,Active
CUST_006247,Netherlands,Consumer,2022-08-08,Monthly,333.46,Churned
CUST_006248,Netherlands,Consumer,2022-04-13,Annual,345.81,Active
CUST_006249,France,Consumer,2021-03-31,Monthly,407.04,Active
CUST_006250,Germany,SMB,2023-04-03,Monthly,272.52,Churned
CUST_006251,Italy,Consumer,2023-07-08,Monthly,324.33,Active
CUST_006252,Spain,SMB,2023-04-17,Monthly,451.9,Active
CUST_006253,Germany,Consumer,2023-03-19,Monthly,80.05,Churned
CUST_006254,Germany,Consumer,2025-12-31,Annual,46.72,Active
CUST_006255,Netherlands,Consumer,2022-05-17,Annual,491.69,Active
CUST_006256,Netherlands,Consumer,2022-09-05,Monthly,443.12,Active
CUST_006257,France,SMB,2023-07-22,Annual,266.71,Churned
CUST_006258,Spain,Consumer,2021-06-04,Monthly,394.77,Churned
CUST_006259,Germany,SMB,2025-12-11,Two-Year,443.32,Churned
CUST_006260,Spain,SMB,2023-08-16,Annual,244.09,Active
CUST_006261,Italy,Consumer,2024-06-25,Monthly,67.02,Active
CUST_006262,Spain,Enterprise,2022-08-11,Annual,250.71,Active
CUST_006263,Spain,Enterprise,2024-06-16,Monthly,188.66,Churned
CUST_006264,France,Consumer,2025-05-22,Monthly,31.11,Churned
CUST_006265,Germany,Enterprise,2023-11-23,Monthly,480.34,Active
CUST_006266,Italy,Consumer,2022-01-20,Two-Year,363.58,Active
CUST_006267,Spain,SMB,2024-06-03,Two-Year,397.19,Churned
CUST_006268,Italy,Consumer,2025-04-12,Annual,306.44,Churned
CUST_006269,Spain,SMB,2024-06-20,Annual,149.2,Churned
CUST_006270,Spain,SMB,2024-04-26,Monthly,300.66,Active
CUST_006271,Germany,Enterprise,2023-04-27,Annual,346.53,Active
CUST_006272,Spain,Enterprise,2021-12-10,Monthly,306.72,Active
CUST_006273,France,Consumer,2024-08-05,Monthly,81.03,Active
CUST_006274,Spain,SMB,2023-01-10,Two-Year,410.5,Churned
CUST_006275,Spain,Consumer,2022-02-26,Annual,162.83,Active
CUST_006276,France,Consumer,2023-06-19,Two-Year,210.43,Active
CUST_006277,Spain,Consumer,2021-02-10,Annual,284.34,Churned
CUST_006278,France,Enterprise,2023-08-11,Monthly,489.27,Active
CUST_006279,France,SMB,2023-09-27,Annual,170.01,Active
CUST_006280,Spain,Consumer,2022-12-27,Monthly,40.1,Active
CUST_006281,Italy,Enterprise,2024-07-08,Two-Year,486.78,Active
CUST_006282,Spain,SMB,2023-12-04,Monthly,479.59,Active
CUST_006283,Germany,Consumer,2022-10-31,Annual,115.17,Active
CUST_006284,Spain,Consumer,2024-08-01,Annual,417.94,Active
CUST_006285,Italy,SMB,2021-08-02,Monthly,461.42,Active
CUST_006286,France,SMB,2023-07-14,Monthly,26.24,Churned
CUST_006287,Germany,Consumer,2021-09-14,Monthly,382.28,Active
CUST_006288,Netherlands,Consumer,2024-01-06,Monthly,106.35,Active
CUST_006289,Germany,Consumer,2021-02-02,Two-Year,417.05,Active
CUST_006290,Italy,Consumer,2025-04-19,Monthly,30.05,Active
CUST_006291,France,Consumer,2021-02-27,Monthly,351.8,Active
CUST_006292,Netherlands,Consumer,2023-06-28,Monthly,412.05,Active
CUST_006293,Netherlands,Consumer,2024-05-01,Monthly,37.11,Active
CUST_006294,Netherlands,SMB,2023-01-31,Monthly,383.39,Active
CUST_006295,Spain,Consumer,2022-01-29,Two-Year,77.01,Active
CUST_006296,Italy,Consumer,2022-03-29,Annual,57.96,Churned
CUST_006297,Italy,Consumer,2025-03-19,Two-Year,461.92,Active
CUST_006298,France,Enterprise,2021-08-28,Monthly,463.05,Churned
CUST_006299,Spain,Consumer,2024-07-21,Monthly,375.75,Active
CUST_006300,Netherlands,Consumer,2022-06-18,Monthly,447.3,Active
CUST_006301,Spain,Consumer,2021-01-23,Monthly,28.02,Active
CUST_006302,Germany,SMB,2023-01-12,Monthly,265.61,Active
CUST_006303,Germany,Consumer,2021-06-22,Monthly,438.39,Active
CUST_006304,Spain,Consumer,2024-10-27,Annual,448.53,Active
CUST_006305,France,Enterprise,2024-11-05,Monthly,196.17,Active
CUST_006306,Spain,SMB,2022-02-02,Annual,175.81,Churned
CUST_006307,France,Consumer,2024-11-12,Annual,355.99,Active
CUST_006308,Italy,Consumer,2024-07-06,Annual,48.88,Active
CUST_006309,Germany,Enterprise,2024-05-19,Monthly,394.65,Active
CUST_006310,France,Enterprise,2021-05-25,Annual,139.85,Active
CUST_006311,Spain,SMB,2021-08-22,Monthly,270.35,Active
CUST_006312,Italy,SMB,2021-10-17,Monthly,112.42,Active
CUST_006313,Netherlands,Enterprise,2025-02-02,Monthly,372.49,Active
CUST_006314,Spain,Enterprise,2022-08-19,Monthly,479.11,Active
CUST_006315,France,Consumer,2023-08-26,Monthly,279.6,Churned
CUST_006316,Germany,Enterprise,2023-05-08,Annual,476.34,Churned
CUST_006317,Germany,SMB,2025-12-31,Annual,212.99,Churned
CUST_006318,France,Consumer,2021-11-27,Monthly,157.47,Active
CUST_006319,Germany,Consumer,2024-11-21,Monthly,422.53,Active
CUST_006320,France,Consumer,2021-07-24,Monthly,38.21,Active
CUST_006321,Spain,SMB,2025-11-21,Two-Year,154.96,Active
CUST_006322,Germany,SMB,2023-10-31,Monthly,351.44,Churned
CUST_006323,Italy,Consumer,2022-04-27,Monthly,110.68,Active
CUST_006324,Spain,SMB,2023-01-23,Monthly,447.42,Active
CUST_006325,France,Consumer,2024-08-22,Annual,251.45,Active
CUST_006326,Spain,Consumer,2023-01-30,Monthly,138.03,Active
CUST_006327,Italy,Consumer,2021-05-04,Monthly,198.2,Churned
CUST_006328,France,SMB,2022-07-17,Monthly,156.2,Active
CUST_006329,Germany,Consumer,2025-07-30,Annual,356.44,Active
CUST_006330,Spain,Consumer,2022-11-09,Monthly,72.75,Active
CUST_006331,Germany,Consumer,2023-06-16,Two-Year,429.76,Active
CUST_006332,Netherlands,SMB,2021-12-03,Two-Year,91.43,Active
CUST_006333,Germany,Enterprise,2021-02-19,Annual,155.58,Churned
CUST_006334,Germany,SMB,2022-05-10,Two-Year,320.82,Active
CUST_006335,France,SMB,2025-05-05,Annual,190.02,Active
CUST_006336,Germany,Consumer,2023-09-18,Monthly,264.83,Active
CUST_006337,Germany,Consumer,2022-11-20,Annual,293.17,Active
CUST_006338,Germany,Enterprise,2023-08-12,Annual,144.33,Active
CUST_006339,Spain,Consumer,2025-01-23,Annual,276.61,Active
CUST_006340,France,Consumer,2025-07-13,Annual,470.89,Churned
CUST_006341,Italy,Consumer,2022-08-04,Annual,21.19,Active
CUST_006342,Netherlands,SMB,2025-03-01,Two-Year,306.19,Churned
CUST_006343,Italy,Consumer,2025-01-03,Monthly,173.7,Active
CUST_006344,Germany,Consumer,2021-01-13,Annual,433.79,Active
CUST_006345,Spain,SMB,2025-06-21,Annual,66.36,Active
CUST_006346,France,Consumer,2022-02-24,Two-Year,49.1,Active
CUST_006347,Netherlands,Consumer,2024-10-30,Monthly,214.35,Churned
CUST_006348,France,SMB,2025-06-09,Monthly,343.4,Active
CUST_006349,Germany,Enterprise,2023-11-14,Monthly,23.1,Active
CUST_006350,France,Consumer,2022-07-29,Monthly,409.39,Churned
CUST_006351,Italy,Consumer,2025-04-11,Monthly,181.53,Active
CUST_006352,Netherlands,Consumer,2023-05-23,Monthly,461.72,Active
CUST_006353,Italy,Consumer,2024-11-03,Monthly,454.77,Churned
CUST_006354,Germany,Enterprise,2024-05-17,Two-Year,386.63,Active
CUST_006355,Spain,SMB,2022-08-10,Monthly,373.76,Active
CUST_006356,Germany,Consumer,2023-09-20,Monthly,308.39,Active
CUST_006357,Germany,SMB,2022-01-02,Annual,401.35,Churned
CUST_006358,Netherlands,Consumer,2021-01-09,Monthly,105.48,Active
CUST_006359,Germany,Consumer,2024-06-13,Annual,412.21,Active
CUST_006360,Germany,Enterprise,2022-01-13,Annual,291.3,Churned
CUST_006361,Germany,Consumer,2023-08-07,Monthly,395.35,Active
CUST_006362,France,Consumer,2021-07-03,Monthly,257.02,Active
CUST_006363,Germany,Enterprise,2024-04-10,Monthly,322.86,Active
CUST_006364,Spain,Consumer,2021-11-03,Monthly,183.97,Active
CUST_006365,Italy,Consumer,2022-03-31,Annual,223.72,Active
CUST_006366,Germany,Consumer,2021-09-27,Monthly,195.09,Active
CUST_006367,Germany,Consumer,2025-08-02,Monthly,375.48,Active
CUST_006368,Spain,Consumer,2024-02-12,Monthly,116.26,Active
CUST_006369,France,Consumer,2024-04-30,Monthly,466.65,Active
CUST_006370,France,Consumer,2023-01-13,Monthly,418.06,Active
CUST_006371,Italy,Consumer,2025-04-17,Annual,433.63,Active
CUST_006372,Spain,SMB,2021-05-02,Monthly,458.71,Active
CUST_006373,Netherlands,Enterprise,2023-01-26,Annual,229.29,Active
CUST_006374,France,SMB,2021-05-31,Two-Year,448.12,Active
CUST_006375,Spain,SMB,2024-06-27,Annual,233.17,Active
CUST_006376,Spain,SMB,2025-10-02,Monthly,68.77,Active
CUST_006377,Spain,Consumer,2024-10-31,Monthly,43.8,Active
CUST_006378,Italy,Consumer,2021-10-10,Annual,50.52,Active
CUST_006379,Spain,Consumer,2024-12-09,Annual,110.24,Active
CUST_006380,Germany,Consumer,2022-04-09,Two-Year,192.71,Active
CUST_006381,France,Enterprise,2022-09-29,Monthly,490.04,Active
CUST_006382,Italy,Consumer,2023-11-15,Monthly,135.78,Active
CUST_006383,France,Enterprise,2023-04-08,Monthly,458.24,Active
CUST_006384,Italy,Consumer,2021-12-08,Two-Year,409.01,Active
CUST_006385,Spain,Consumer,2023-08-26,Annual,433.34,Active
CUST_006386,Italy,Consumer,2021-12-27,Two-Year,396.69,Active
CUST_006387,Spain,Consumer,2024-08-04,Annual,487.08,Active
CUST_006388,Spain,Consumer,2021-05-13,Two-Year,77.51,Active
CUST_006389,Netherlands,SMB,2025-01-19,Annual,249.91,Active
