transaction_id,customer_id,transaction_date,product,channel,amount,payment_status
TXN_00080407,CUST_003808,2025-04-03,IoT,Partner,121.66,Successful
TXN_00080408,CUST_004400,2025-10-11,Mobile,Partner,97.62,Successful
TXN_00080409,CUST_000510,2025-05-18,Broadband,Online,60.92,Successful
TXN_00080410,CUST_008080,2025-08-29,Mobile,Direct Debit,248.58,Successful
TXN_00080411,CUST_006911,2025-03-19,Security,Online,56.65,Successful
TXN_00080412,CUST_003170,2025-01-11,Cloud,Direct Debit,266.87,Successful
TXN_00080413,CUST_000471,2025-12-28,Cloud,Direct Debit,38.29,Successful
TXN_00080414,CUST_007064,2025-11-20,Mobile,Online,109.67,Successful
TXN_00080415,CUST_000240,2025-01-31,Security,Direct Debit,38.3,Successful
TXN_00080416,CUST_004260,2025-01-29,Mobile,Online,24.85,Successful
TXN_00080417,CUST_002071,2025-09-28,Mobile,Bank Transfer,24.21,Refunded
TXN_00080418,CUST_002343,2025-03-26,Cloud,Direct Debit,46.36,Successful
TXN_00080419,CUST_007552,2025-04-22,Cloud,Online,127.06,Successful
TXN_00080420,CUST_003035,2025-04-03,Security,Online,52.7,Successful
TXN_00080421,CUST_002457,2025-12-05,Cloud,Online,169.01,Successful
TXN_00080422,CUST_003026,2025-06-09,Broadband,Online,110.69,Successful
TXN_00080423,CUST_001489,2025-07-30,Mobile,Bank Transfer,84.54,Successful
TXN_00080424,CUST_007424,2025-11-06,Security,Online,38.5,Successful
TXN_00080425,CUST_004955,2025-02-18,Broadband,Bank Transfer,56.45,Successful
TXN_00080426,CUST_002010,2025-02-09,Mobile,Partner,45.48,Successful
TXN_00080427,CUST_003081,2025-04-24,Security,Direct Debit,54.96,Successful
TXN_00080428,CUST_009778,2025-04-20,IoT,Online,51.55,Successful
TXN_00080429,CUST_005783,2025-07-07,Broadband,Direct Debit,93.64,Successful
TXN_00080430,CUST_006875,2025-09-08,Broadband,Online,89.63,Successful
TXN_00080431,CUST_008566,2025-05-12,Mobile,Online,145.85,Successful
TXN_00080432,CUST_004012,2025-05-17,Mobile,Partner,66.1,Successful
TXN_00080433,CUST_003483,2025-10-20,Mobile,Online,38.07,Successful
TXN_00080434,CUST_009981,2025-11-30,Mobile,Bank Transfer,40.61,Successful
TXN_00080435,CUST_005664,2025-04-03,Broadband,Direct Debit,37.05,Successful
TXN_00080436,CUST_002162,2025-09-30,Security,Online,52.61,Failed
TXN_00080437,CUST_008584,2025-05-14,Mobile,Online,57.23,Successful
TXN_00080438,CUST_007630,2025-09-20,Mobile,Direct Debit,61.48,Successful
TXN_00080439,CUST_004007,2025-04-20,Mobile,Direct Debit,14.58,Successful
TXN_00080440,CUST_002710,2025-07-11,Security,Online,65.16,Successful
TXN_00080441,CUST_006569,2025-02-28,Cloud,Direct Debit,50.66,Failed
TXN_00080442,CUST_005436,2025-09-21,Security,Direct Debit,89.92,Successful
TXN_00080443,CUST_002367,2025-02-17,Security,Direct Debit,89.17,Successful
TXN_00080444,CUST_000545,2025-04-02,Cloud,Direct Debit,56.15,Successful
TXN_00080445,CUST_008192,2025-10-19,Cloud,Online,56.11,Successful
TXN_00080446,CUST_008465,2025-08-02,Broadband,Partner,85.01,Successful
TXN_00080447,CUST_009066,2025-11-12,Mobile,Direct Debit,70.01,Successful
TXN_00080448,CUST_003662,2025-04-20,Mobile,Direct Debit,72.87,Successful
TXN_00080449,CUST_007042,2025-12-21,Cloud,Bank Transfer,151.89,Successful
TXN_00080450,CUST_005845,2025-07-13,Security,Direct Debit,103.08,Refunded
TXN_00080451,CUST_002663,2025-05-31,Mobile,Direct Debit,36.89,Successful
TXN_00080452,CUST_009273,2025-04-28,Broadband,Direct Debit,59.85,Successful
TXN_00080453,CUST_003361,2025-03-18,Mobile,Online,58.1,Successful
TXN_00080454,CUST_000303,2025-11-28,Broadband,Online,94.73,Successful
TXN_00080455,CUST_001657,2025-08-07,Broadband,Direct Debit,101.9,Successful
TXN_00080456,CUST_009681,2025-09-22,IoT,Direct Debit,20.4,Successful
TXN_00080457,CUST_000688,2025-04-10,Cloud,Direct Debit,80.65,Successful
TXN_00080458,CUST_005252,2025-04-27,IoT,Bank Transfer,42.04,Successful
TXN_00080459,CUST_004854,2025-12-09,Mobile,Direct Debit,46.51,Successful
TXN_00080460,CUST_007808,2025-10-06,Broadband,Direct Debit,175.14,Successful
TXN_00080461,CUST_008212,2025-03-19,Broadband,Online,51.39,Successful
TXN_00080462,CUST_004731,2025-10-08,Mobile,Bank Transfer,14.95,Successful
TXN_00080463,CUST_006318,2025-02-26,Broadband,Bank Transfer,75.12,Successful
TXN_00080464,CUST_008160,2025-03-16,Mobile,Bank Transfer,107.25,Successful
TXN_00080465,CUST_008097,2025-06-28,Cloud,Direct Debit,76.96,Successful
TXN_00080466,CUST_008806,2025-05-29,Mobile,Online,195.48,Successful
TXN_00080467,CUST_007073,2025-07-21,Mobile,Online,35.42,Successful
TXN_00080468,CUST_003817,2025-12-24,Broadband,Direct Debit,8.02,Successful
TXN_00080469,CUST_005591,2025-04-21,Mobile,Direct Debit,80.83,Successful
TXN_00080470,CUST_007227,2025-06-15,Mobile,Direct Debit,49.32,Successful
TXN_00080471,CUST_002965,2025-04-04,Broadband,Direct Debit,116.3,Successful
TXN_00080472,CUST_009987,2025-08-12,Mobile,Direct Debit,84.98,Successful
TXN_00080473,CUST_004438,2025-01-14,Mobile,Bank Transfer,32.74,Successful
TXN_00080474,CUST_007572,2025-09-15,Broadband,Direct Debit,19.56,Successful
TXN_00080475,CUST_005061,2025-11-15,Broadband,Bank Transfer,84.08,Successful
TXN_00080476,CUST_009569,2025-01-29,Broadband,Direct Debit,43.41,Successful
TXN_00080477,CUST_006678,2025-08-23,IoT,Direct Debit,91.29,Successful
TXN_00080478,CUST_007367,2025-02-10,Mobile,Bank Transfer,74.81,Successful
TXN_00080479,CUST_007745,2025-10-07,Security,Partner,75.73,Successful
TXN_00080480,CUST_003299,2025-11-12,Mobile,Partner,61.74,Successful
TXN_00080481,CUST_003491,2025-04-29,Security,Direct Debit,24.9,Successful
TXN_00080482,CUST_008272,2025-08-11,Mobile,Online,55.77,Successful
TXN_00080483,CUST_004622,2025-12-27,Cloud,Online,17.71,Successful
TXN_00080484,CUST_006664,2025-03-09,Broadband,Online,15.24,Successful
TXN_00080485,CUST_005180,2025-01-19,Cloud,Direct Debit,33.77,Successful
TXN_00080486,CUST_000331,2025-10-15,Mobile,Bank Transfer,54.43,Refunded
TXN_00080487,CUST_004712,2025-12-08,Broadband,Direct Debit,42.66,Successful
TXN_00080488,CUST_001725,2025-09-18,IoT,Bank Transfer,61.85,Successful
TXN_00080489,CUST_000869,2025-09-02,Mobile,Partner,70.69,Successful
TXN_00080490,CUST_002613,2025-04-02,Security,Direct Debit,57.38,Successful
TXN_00080491,CUST_002928,2025-06-15,Cloud,Direct Debit,92.42,Successful
TXN_00080492,CUST_007436,2025-08-19,Mobile,Partner,34.76,Successful
TXN_00080493,CUST_002522,2025-11-01,Broadband,Online,459.17,Successful
TXN_00080494,CUST_007972,2025-12-22,Cloud,Online,53.89,Successful
TXN_00080495,CUST_002103,2025-03-23,Mobile,Online,289.08,Successful
TXN_00080496,CUST_008269,2025-09-14,Broadband,Online,109.11,Successful
TXN_00080497,CUST_005261,2025-11-13,Mobile,Direct Debit,60.52,Successful
TXN_00080498,CUST_000673,2025-01-20,Security,Direct Debit,68.71,Successful
TXN_00080499,CUST_001106,2025-11-25,Broadband,Online,205.9,Successful
TXN_00080500,CUST_000722,2025-10-22,Broadband,Direct Debit,103.78,Successful
TXN_00080501,CUST_004105,2025-08-03,Cloud,Online,234.64,Successful
TXN_00080502,CUST_002995,2025-08-13,Broadband,Direct Debit,32.43,Successful
TXN_00080503,CUST_000463,2025-11-09,Mobile,Partner,33.61,Successful
TXN_00080504,CUST_006813,2025-06-22,Broadband,Bank Transfer,46.08,Successful
TXN_00080505,CUST_008531,2025-03-03,Broadband,Online,126.05,Successful
TXN_00080506,CUST_008422,2025-06-05,Mobile,Direct Debit,117.58,Successful
TXN_00080507,CUST_001508,2025-09-04,Mobile,Online,82.98,Successful
TXN_00080508,CUST_008694,2025-12-09,Mobile,Online,32.89,Successful
TXN_00080509,CUST_004257,2025-01-11,Broadband,Direct Debit,81.68,Successful
TXN_00080510,CUST_002076,2025-06-08,Cloud,Partner,49.51,Failed
TXN_00080511,CUST_001335,2025-07-18,Mobile,Direct Debit,43.2,Successful
TXN_00080512,CUST_007675,2025-01-18,Security,Direct Debit,76.26,Successful
TXN_00080513,CUST_002563,2025-06-19,Cloud,Online,92.86,Successful
TXN_00080514,CUST_006408,2025-06-28,IoT,Online,35.51,Successful
TXN_00080515,CUST_005543,2025-07-01,Mobile,Partner,46.47,Successful
TXN_00080516,CUST_009268,2025-04-26,Broadband,Direct Debit,92.59,Successful
TXN_00080517,CUST_007159,2025-04-12,Broadband,Online,121.32,Successful
TXN_00080518,CUST_007729,2025-01-17,Mobile,Online,65.91,Failed
TXN_00080519,CUST_004926,2025-05-16,Broadband,Partner,93.34,Successful
TXN_00080520,CUST_005287,2025-05-20,Security,Bank Transfer,308.67,Successful
TXN_00080521,CUST_001494,2025-10-15,Cloud,Online,74.17,Successful
TXN_00080522,CUST_007832,2025-01-27,Mobile,Bank Transfer,140.26,Successful
TXN_00080523,CUST_007521,2025-09-02,IoT,Direct Debit,152.08,Successful
TXN_00080524,CUST_003083,2025-07-07,Mobile,Direct Debit,50.46,Successful
TXN_00080525,CUST_001400,2025-11-15,Mobile,Partner,33.53,Successful
TXN_00080526,CUST_007862,2025-04-09,Mobile,Bank Transfer,53.75,Successful
TXN_00080527,CUST_007710,2025-11-22,IoT,Partner,39.48,Successful
TXN_00080528,CUST_007812,2025-09-09,Security,Online,23.32,Successful
TXN_00080529,CUST_000300,2025-08-19,Broadband,Online,62.08,Successful
TXN_00080530,CUST_008553,2025-03-22,Mobile,Direct Debit,25.51,Successful
TXN_00080531,CUST_003599,2025-04-15,IoT,Partner,77.79,Successful
TXN_00080532,CUST_002424,2025-10-26,Cloud,Online,26.5,Successful
TXN_00080533,CUST_005264,2025-12-05,Mobile,Direct Debit,43.72,Successful
TXN_00080534,CUST_008491,2025-12-29,Mobile,Bank Transfer,175.91,Successful
TXN_00080535,CUST_008150,2025-11-23,Cloud,Online,42.06,Successful
TXN_00080536,CUST_001691,2025-03-02,Mobile,Direct Debit,105.94,Successful
TXN_00080537,CUST_009765,2025-12-12,Broadband,Online,61.39,Successful
TXN_00080538,CUST_007719,2025-09-23,IoT,Online,63.04,Successful
TXN_00080539,CUST_009330,2025-08-21,IoT,Direct Debit,41.46,Failed
TXN_00080540,CUST_009300,2025-10-22,Broadband,Online,39.68,Successful
TXN_00080541,CUST_005255,2025-09-25,Cloud,Partner,121.9,Successful
TXN_00080542,CUST_000358,2025-07-22,Security,Direct Debit,225.77,Successful
TXN_00080543,CUST_000724,2025-05-21,IoT,Online,67.07,Successful
TXN_00080544,CUST_006261,2025-07-04,Cloud,Online,54.98,Successful
TXN_00080545,CUST_000911,2025-08-23,Mobile,Bank Transfer,53.4,Successful
TXN_00080546,CUST_006596,2025-02-22,Security,Direct Debit,83.67,Successful
TXN_00080547,CUST_001033,2025-06-30,Mobile,Direct Debit,65.85,Successful
TXN_00080548,CUST_008152,2025-10-13,Broadband,Online,73.81,Successful
TXN_00080549,CUST_002673,2025-05-10,IoT,Direct Debit,29.76,Successful
TXN_00080550,CUST_001029,2025-04-01,Security,Bank Transfer,48.18,Successful
TXN_00080551,CUST_003402,2025-12-15,Broadband,Online,163.48,Successful
TXN_00080552,CUST_009095,2025-04-04,Mobile,Online,104.9,Successful
TXN_00080553,CUST_005520,2025-10-07,Broadband,Bank Transfer,103.94,Failed
TXN_00080554,CUST_009938,2025-02-14,Security,Online,47.89,Successful
TXN_00080555,CUST_002584,2025-04-13,Broadband,Direct Debit,86.15,Successful
TXN_00080556,CUST_006722,2025-03-21,Mobile,Direct Debit,77.62,Successful
TXN_00080557,CUST_001868,2025-05-29,Mobile,Online,48.12,Successful
TXN_00080558,CUST_004300,2025-08-26,Mobile,Direct Debit,83.06,Failed
TXN_00080559,CUST_003767,2025-12-30,Mobile,Partner,115.46,Successful
TXN_00080560,CUST_006351,2025-11-29,Mobile,Direct Debit,85.3,Successful
TXN_00080561,CUST_006733,2025-12-30,Broadband,Direct Debit,144.02,Successful
TXN_00080562,CUST_000548,2025-11-05,Mobile,Partner,193.62,Successful
TXN_00080563,CUST_006955,2025-05-13,Security,Direct Debit,60.85,Successful
TXN_00080564,CUST_007531,2025-11-24,Cloud,Online,34.5,Successful
TXN_00080565,CUST_003817,2025-12-22,Cloud,Partner,141.64,Successful
TXN_00080566,CUST_000700,2025-05-30,Mobile,Direct Debit,121.47,Refunded
TXN_00080567,CUST_004224,2025-09-05,Mobile,Direct Debit,180.64,Successful
TXN_00080568,CUST_003226,2025-03-09,Security,Online,57.27,Successful
TXN_00080569,CUST_007925,2025-10-21,Broadband,Direct Debit,62.6,Successful
TXN_00080570,CUST_001394,2025-04-18,Cloud,Online,12.49,Successful
TXN_00080571,CUST_002969,2025-11-29,Security,Bank Transfer,30.47,Successful
TXN_00080572,CUST_007261,2025-09-02,Broadband,Online,114.1,Successful
TXN_00080573,CUST_009406,2025-03-12,Mobile,Direct Debit,609.23,Successful
TXN_00080574,CUST_005945,2025-07-23,Mobile,Direct Debit,44.2,Successful
TXN_00080575,CUST_000023,2025-08-02,Mobile,Online,163.21,Successful
TXN_00080576,CUST_006993,2025-07-24,IoT,Online,45.12,Successful
TXN_00080577,CUST_000313,2025-10-21,Broadband,Online,13.27,Successful
TXN_00080578,CUST_000646,2025-10-17,Cloud,Online,38.3,Successful
TXN_00080579,CUST_006678,2025-08-03,Security,Online,50.86,Successful
TXN_00080580,CUST_003705,2025-10-16,Cloud,Online,89.48,Successful
TXN_00080581,CUST_000272,2025-05-16,Mobile,Direct Debit,76.32,Successful
TXN_00080582,CUST_004062,2025-08-08,Mobile,Online,138.59,Successful
TXN_00080583,CUST_003794,2025-04-18,Broadband,Partner,88.66,Successful
TXN_00080584,CUST_006024,2025-08-02,Mobile,Online,86.18,Successful
TXN_00080585,CUST_009440,2025-12-02,Mobile,Direct Debit,65.47,Successful
TXN_00080586,CUST_001024,2025-08-19,Broadband,Online,38.92,Successful
TXN_00080587,CUST_006658,2025-09-03,Mobile,Direct Debit,43.04,Successful
TXN_00080588,CUST_006473,2025-08-18,Broadband,Partner,31.92,Successful
TXN_00080589,CUST_009769,2025-03-26,Broadband,Online,74.09,Successful
TXN_00080590,CUST_003947,2025-04-26,Broadband,Direct Debit,17.46,Refunded
TXN_00080591,CUST_001619,2025-12-27,Broadband,Bank Transfer,196.72,Successful
TXN_00080592,CUST_009060,2025-09-20,Mobile,Bank Transfer,45.56,Successful
TXN_00080593,CUST_000502,2025-08-16,Broadband,Direct Debit,112.7,Successful
TXN_00080594,CUST_004499,2025-12-03,Security,Partner,72.78,Successful
TXN_00080595,CUST_006536,2025-12-07,Broadband,Online,131.13,Successful
TXN_00080596,CUST_001021,2025-03-14,Mobile,Direct Debit,45.72,Successful
TXN_00080597,CUST_002968,2025-01-02,Mobile,Direct Debit,77.31,Successful
TXN_00080598,CUST_001035,2025-02-18,Mobile,Direct Debit,46.61,Successful
TXN_00080599,CUST_008456,2025-12-23,Security,Direct Debit,49.89,Failed
TXN_00080600,CUST_002543,2025-04-14,Security,Bank Transfer,71.31,Successful
TXN_00080601,CUST_006034,2025-10-05,Broadband,Direct Debit,259.62,Successful
TXN_00080602,CUST_002399,2025-06-10,IoT,Direct Debit,60.96,Successful
TXN_00080603,CUST_006939,2025-08-19,Broadband,Online,127.18,Successful
TXN_00080604,CUST_007967,2025-10-03,Mobile,Direct Debit,37.26,Successful
TXN_00080605,CUST_000403,2025-08-09,Broadband,Bank Transfer,100.78,Successful
TXN_00080606,CUST_007224,2025-12-30,Broadband,Direct Debit,61.37,Successful
TXN_00080607,CUST_006609,2025-02-23,Broadband,Online,124.55,Successful
TXN_00080608,CUST_000767,2025-05-05,Mobile,Online,36.24,Successful
TXN_00080609,CUST_002644,2025-10-05,Mobile,Direct Debit,412.46,Refunded
TXN_00080610,CUST_008515,2025-09-20,Broadband,Direct Debit,152.09,Successful
TXN_00080611,CUST_004435,2025-02-16,Mobile,Online,26.81,Successful
TXN_00080612,CUST_000962,2025-11-19,Cloud,Partner,31.43,Successful
TXN_00080613,CUST_006420,2025-08-21,Broadband,Bank Transfer,95.37,Successful
TXN_00080614,CUST_007857,2025-01-08,Cloud,Online,79.96,Successful
TXN_00080615,CUST_004333,2025-06-17,Security,Bank Transfer,96.16,Successful
TXN_00080616,CUST_001117,2025-06-17,Broadband,Online,51.86,Successful
TXN_00080617,CUST_001305,2025-10-30,Mobile,Direct Debit,51.15,Refunded
TXN_00080618,CUST_003764,2025-07-26,Mobile,Online,144.8,Successful
TXN_00080619,CUST_004843,2025-03-16,Mobile,Online,36.8,Successful
TXN_00080620,CUST_007510,2025-01-04,Broadband,Online,64.01,Successful
TXN_00080621,CUST_006813,2025-02-07,Security,Partner,97.68,Successful
TXN_00080622,CUST_002537,2025-12-07,Security,Online,85.18,Successful
TXN_00080623,CUST_006899,2025-03-31,Mobile,Online,34.37,Failed
TXN_00080624,CUST_001134,2025-09-09,Broadband,Direct Debit,42.69,Successful
TXN_00080625,CUST_001843,2025-04-10,Security,Online,172.62,Successful
TXN_00080626,CUST_007872,2025-06-25,Mobile,Online,64.97,Successful
TXN_00080627,CUST_009010,2025-12-08,Broadband,Direct Debit,46.56,Successful
TXN_00080628,CUST_006910,2025-12-16,Security,Online,48.77,Successful
TXN_00080629,CUST_004564,2025-05-21,Cloud,Online,53.05,Successful
TXN_00080630,CUST_008913,2025-10-07,Mobile,Direct Debit,23.9,Successful
TXN_00080631,CUST_003535,2025-08-20,Cloud,Bank Transfer,54.42,Successful
TXN_00080632,CUST_006416,2025-10-17,Broadband,Online,73.33,Successful
TXN_00080633,CUST_006856,2025-07-15,Broadband,Online,51.52,Successful
TXN_00080634,CUST_000740,2025-09-27,Broadband,Direct Debit,30.78,Successful
TXN_00080635,CUST_009591,2025-07-14,IoT,Bank Transfer,75.57,Successful
TXN_00080636,CUST_006387,2025-09-29,Mobile,Partner,129.13,Successful
TXN_00080637,CUST_002408,2025-10-18,Cloud,Online,88.18,Successful
TXN_00080638,CUST_008226,2025-11-06,Broadband,Online,37.95,Successful
TXN_00080639,CUST_003811,2025-06-13,Broadband,Online,115.27,Successful
TXN_00080640,CUST_000837,2025-07-11,Cloud,Partner,27.15,Successful
TXN_00080641,CUST_006757,2025-01-25,IoT,Online,85.54,Successful
TXN_00080642,CUST_001357,2025-02-04,Broadband,Direct Debit,38.51,Successful
TXN_00080643,CUST_005970,2025-12-27,Security,Bank Transfer,43.15,Successful
TXN_00080644,CUST_006776,2025-06-25,Broadband,Direct Debit,104.81,Successful
TXN_00080645,CUST_001570,2025-02-18,Broadband,Online,207.93,Successful
TXN_00080646,CUST_007914,2025-09-14,Broadband,Direct Debit,200.45,Successful
TXN_00080647,CUST_004572,2025-04-08,Security,Partner,23.85,Successful
TXN_00080648,CUST_003532,2025-09-24,Mobile,Online,78.1,Successful
TXN_00080649,CUST_001018,2025-12-28,Security,Online,83.32,Successful
TXN_00080650,CUST_007353,2025-05-02,IoT,Direct Debit,210.02,Successful
TXN_00080651,CUST_001644,2025-05-18,Mobile,Online,47.5,Successful
TXN_00080652,CUST_001674,2025-12-13,Cloud,Online,71.62,Successful
TXN_00080653,CUST_002656,2025-04-15,IoT,Direct Debit,15.89,Successful
TXN_00080654,CUST_004441,2025-11-20,Mobile,Direct Debit,151.71,Successful
TXN_00080655,CUST_008791,2025-01-14,Mobile,Online,35.6,Successful
TXN_00080656,CUST_007480,2025-06-15,Mobile,Bank Transfer,172.0,Successful
TXN_00080657,CUST_007379,2025-07-08,Cloud,Bank Transfer,50.53,Successful
TXN_00080658,CUST_001990,2025-01-24,Cloud,Bank Transfer,155.2,Successful
TXN_00080659,CUST_006481,2025-08-06,Broadband,Partner,37.24,Successful
TXN_00080660,CUST_003489,2025-12-05,IoT,Direct Debit,15.91,Successful
TXN_00080661,CUST_004740,2025-08-23,Mobile,Direct Debit,169.04,Successful
TXN_00080662,CUST_006291,2025-07-14,IoT,Partner,66.47,Successful
TXN_00080663,CUST_001667,2025-10-11,Mobile,Online,40.07,Successful
TXN_00080664,CUST_003460,2025-09-22,Security,Direct Debit,173.33,Failed
TXN_00080665,CUST_003954,2025-09-08,IoT,Online,207.31,Successful
TXN_00080666,CUST_008742,2025-11-01,Mobile,Direct Debit,32.63,Successful
TXN_00080667,CUST_009672,2025-03-24,Cloud,Online,19.41,Successful
TXN_00080668,CUST_009568,2025-10-07,Broadband,Online,43.12,Successful
TXN_00080669,CUST_005277,2025-07-03,Mobile,Direct Debit,115.62,Successful
TXN_00080670,CUST_006423,2025-03-16,Cloud,Online,27.17,Failed
TXN_00080671,CUST_007163,2025-05-23,Cloud,Direct Debit,461.74,Successful
TXN_00080672,CUST_007825,2025-10-12,IoT,Direct Debit,181.1,Successful
TXN_00080673,CUST_006765,2025-05-07,Security,Direct Debit,83.0,Successful
TXN_00080674,CUST_009067,2025-09-03,Broadband,Online,44.79,Successful
TXN_00080675,CUST_003831,2025-04-19,Cloud,Partner,60.19,Failed
TXN_00080676,CUST_007019,2025-10-31,Broadband,Bank Transfer,35.36,Successful
TXN_00080677,CUST_006108,2025-09-26,Security,Online,65.36,Successful
TXN_00080678,CUST_007734,2025-07-10,Mobile,Partner,108.6,Successful
TXN_00080679,CUST_009296,2025-07-29,Mobile,Bank Transfer,46.06,Successful
TXN_00080680,CUST_000803,2025-12-24,Mobile,Bank Transfer,193.77,Successful
TXN_00080681,CUST_008528,2025-02-18,Broadband,Online,43.57,Successful
TXN_00080682,CUST_008238,2025-11-22,Mobile,Direct Debit,78.3,Successful
TXN_00080683,CUST_008702,2025-01-06,Mobile,Online,148.95,Successful
TXN_00080684,CUST_002746,2025-02-16,Mobile,Online,29.03,Successful
TXN_00080685,CUST_005790,2025-12-23,Mobile,Direct Debit,142.03,Successful
TXN_00080686,CUST_000709,2025-04-05,IoT,Direct Debit,312.39,Successful
TXN_00080687,CUST_000609,2025-09-24,Security,Online,54.62,Successful
TXN_00080688,CUST_005895,2025-06-11,IoT,Bank Transfer,69.28,Refunded
TXN_00080689,CUST_009710,2025-02-22,Mobile,Bank Transfer,19.1,Successful
TXN_00080690,CUST_002268,2025-03-16,Broadband,Direct Debit,85.69,Successful
TXN_00080691,CUST_007903,2025-12-04,Mobile,Direct Debit,39.09,Successful
TXN_00080692,CUST_000799,2025-09-02,Security,Online,35.5,Successful
TXN_00080693,CUST_000647,2025-05-23,Mobile,Direct Debit,39.26,Successful
TXN_00080694,CUST_006096,2025-04-07,Mobile,Online,46.8,Successful
TXN_00080695,CUST_002790,2025-06-30,Cloud,Online,45.65,Successful
TXN_00080696,CUST_000986,2025-05-28,Mobile,Bank Transfer,67.15,Successful
TXN_00080697,CUST_009150,2025-10-06,Security,Direct Debit,105.38,Successful
TXN_00080698,CUST_008873,2025-05-18,Mobile,Bank Transfer,232.52,Failed
TXN_00080699,CUST_000144,2025-02-02,Cloud,Direct Debit,209.74,Successful
TXN_00080700,CUST_009693,2025-11-10,Mobile,Bank Transfer,32.84,Successful
TXN_00080701,CUST_000184,2025-10-10,Security,Online,41.58,Successful
TXN_00080702,CUST_007382,2025-08-18,Mobile,Bank Transfer,43.55,Successful
TXN_00080703,CUST_007840,2025-12-31,IoT,Direct Debit,37.55,Successful
TXN_00080704,CUST_002877,2025-09-18,Broadband,Direct Debit,50.08,Successful
TXN_00080705,CUST_001360,2025-08-29,Security,Bank Transfer,37.53,Successful
TXN_00080706,CUST_005626,2025-12-08,Cloud,Direct Debit,86.12,Successful
TXN_00080707,CUST_008860,2025-06-13,IoT,Online,16.96,Successful
TXN_00080708,CUST_000314,2025-08-25,Security,Partner,58.28,Successful
TXN_00080709,CUST_008512,2025-07-20,Broadband,Online,37.82,Successful
TXN_00080710,CUST_006214,2025-01-07,Broadband,Online,70.12,Successful
TXN_00080711,CUST_009868,2025-01-05,Mobile,Partner,102.88,Successful
TXN_00080712,CUST_002639,2025-12-01,Mobile,Bank Transfer,23.2,Refunded
TXN_00080713,CUST_006447,2025-09-25,Mobile,Bank Transfer,37.13,Successful
TXN_00080714,CUST_004551,2025-11-24,Broadband,Partner,45.73,Successful
TXN_00080715,CUST_006346,2025-07-09,Broadband,Online,156.79,Successful
TXN_00080716,CUST_001789,2025-12-04,Broadband,Direct Debit,148.26,Successful
TXN_00080717,CUST_004979,2025-03-06,Cloud,Online,48.93,Successful
TXN_00080718,CUST_009866,2025-05-05,Cloud,Direct Debit,70.04,Successful
TXN_00080719,CUST_008441,2025-11-07,Mobile,Online,86.27,Successful
TXN_00080720,CUST_002075,2025-01-14,Mobile,Bank Transfer,83.79,Successful
TXN_00080721,CUST_000590,2025-11-10,Cloud,Direct Debit,79.5,Successful
TXN_00080722,CUST_004170,2025-07-10,Cloud,Direct Debit,38.18,Successful
TXN_00080723,CUST_002288,2025-02-06,Cloud,Direct Debit,663.97,Successful
TXN_00080724,CUST_002547,2025-10-07,Mobile,Direct Debit,9.97,Successful
TXN_00080725,CUST_001824,2025-06-08,Mobile,Partner,101.87,Successful
TXN_00080726,CUST_005416,2025-11-15,Mobile,Online,34.58,Successful
TXN_00080727,CUST_000937,2025-02-07,Mobile,Online,31.07,Successful
TXN_00080728,CUST_009054,2025-01-16,Broadband,Direct Debit,44.37,Successful
TXN_00080729,CUST_000305,2025-08-30,Mobile,Direct Debit,24.05,Successful
TXN_00080730,CUST_001634,2025-07-11,Security,Online,75.84,Successful
TXN_00080731,CUST_005620,2025-03-24,Broadband,Bank Transfer,31.57,Successful
TXN_00080732,CUST_001409,2025-02-23,Mobile,Online,121.58,Successful
TXN_00080733,CUST_005040,2025-09-15,Mobile,Bank Transfer,54.55,Successful
TXN_00080734,CUST_000741,2025-12-23,Mobile,Bank Transfer,154.0,Successful
TXN_00080735,CUST_008700,2025-01-06,Mobile,Online,33.46,Successful
TXN_00080736,CUST_005894,2025-06-04,IoT,Partner,96.75,Successful
TXN_00080737,CUST_003037,2025-12-30,Broadband,Direct Debit,101.35,Successful
TXN_00080738,CUST_006021,2025-04-03,IoT,Online,67.66,Refunded
TXN_00080739,CUST_005409,2025-09-25,Cloud,Online,75.7,Successful
TXN_00080740,CUST_008214,2025-10-16,Mobile,Direct Debit,49.71,Successful
TXN_00080741,CUST_007265,2025-12-12,Broadband,Online,194.13,Successful
TXN_00080742,CUST_008360,2025-12-08,Mobile,Online,186.24,Successful
TXN_00080743,CUST_008638,2025-07-15,Mobile,Online,118.81,Successful
TXN_00080744,CUST_001020,2025-12-30,IoT,Direct Debit,140.69,Successful
TXN_00080745,CUST_007692,2025-06-02,Mobile,Direct Debit,13.85,Successful
TXN_00080746,CUST_009106,2025-07-10,Broadband,Bank Transfer,81.71,Failed
TXN_00080747,CUST_001984,2025-12-03,Broadband,Direct Debit,57.21,Successful
TXN_00080748,CUST_008294,2025-03-24,Security,Direct Debit,43.6,Successful
TXN_00080749,CUST_006103,2025-07-09,Cloud,Direct Debit,35.33,Successful
TXN_00080750,CUST_006473,2025-03-25,Mobile,Online,27.92,Successful
TXN_00080751,CUST_007132,2025-12-29,Security,Direct Debit,44.2,Successful
TXN_00080752,CUST_003471,2025-11-27,Broadband,Partner,14.16,Successful
TXN_00080753,CUST_008980,2025-09-12,Broadband,Partner,53.24,Successful
TXN_00080754,CUST_007456,2025-04-14,Broadband,Direct Debit,287.56,Successful
TXN_00080755,CUST_004386,2025-05-26,Mobile,Online,260.39,Successful
